,pattern,alpha,train_rmse,test_rmse
450,PATT0000151,0.001,0.7632911373010781,0.7594288470830292
451,PATT0000151,0.01,0.7659652558826513,0.760293345205612
452,PATT0000151,0.1,0.7891990243998334,0.7842022221516707
453,PATT0000152,0.001,0.7369523527898528,0.7351127996655756
454,PATT0000152,0.01,0.7392974469451783,0.7355196760557177
455,PATT0000152,0.1,0.7525728514043206,0.7479057677723632
456,PATT0000153,0.001,0.7302207054315203,0.7283843148215761
457,PATT0000153,0.01,0.7329639573849643,0.7291131025563155
458,PATT0000153,0.1,0.7517509717871915,0.7470615712720943
459,PATT0000154,0.001,0.716981733821241,0.7159091085778028
460,PATT0000154,0.01,0.7195307436446109,0.7161548995535534
461,PATT0000154,0.1,0.7444277866784861,0.7401779747808346
462,PATT0000155,0.001,0.7472121139814945,0.7444864811682169
463,PATT0000155,0.01,0.7500522563184511,0.745429485561623
464,PATT0000155,0.1,0.7772658421431513,0.7717874766294925
465,PATT0000156,0.001,0.7531921978121405,0.7501367338484385
466,PATT0000156,0.01,0.7559448479905149,0.7508888319507817
467,PATT0000156,0.1,0.7848295246151441,0.7797734125766773
468,PATT0000157,0.001,0.7274424429730035,0.7258141302151577
469,PATT0000157,0.01,0.7304800274071266,0.7266565657337067
470,PATT0000157,0.1,0.7692040150259309,0.7640092765056441
471,PATT0000158,0.001,0.6609772442205917,0.6612616339127425
472,PATT0000158,0.01,0.6676889869565363,0.6652456990969303
473,PATT0000158,0.1,0.7620842636744289,0.7558208923388485
474,PATT0000159,0.001,0.6736192899289488,0.6766658726205934
475,PATT0000159,0.01,0.6805515745615203,0.68156865060969
476,PATT0000159,0.1,0.7786006525994793,0.7733030986172661
477,PATT0000160,0.001,0.6699684549309411,0.6720642438036937
478,PATT0000160,0.01,0.6767518451368989,0.6764140763287967
479,PATT0000160,0.1,0.7687495836843443,0.7627801947071989
480,PATT0000161,0.001,0.6443743954817175,0.6450586473952918
481,PATT0000161,0.01,0.6509521272801416,0.6491083947335099
482,PATT0000161,0.1,0.7160792763535361,0.7113696482342435
483,PATT0000162,0.001,0.6798129200867656,0.6836280775916793
484,PATT0000162,0.01,0.6868926257551967,0.6881769262631992
485,PATT0000162,0.1,0.7833956207709653,0.7778058839234168
486,PATT0000163,0.001,0.6805287494329262,0.6830036847667165
487,PATT0000163,0.01,0.6873292274301332,0.6874398282403986
488,PATT0000163,0.1,0.7833956207709653,0.7778058839234168
489,PATT0000164,0.001,0.6544869416299174,0.6577872315000537
490,PATT0000164,0.01,0.6609819561261094,0.6613935105068968
491,PATT0000164,0.1,0.7483483833115852,0.7435791488898761
492,PATT0000165,0.001,0.6755846566396091,0.67859195754062
493,PATT0000165,0.01,0.6824335581599594,0.6831650729851625
494,PATT0000165,0.1,0.7810840565072993,0.7754681059785685
495,PATT0000166,0.001,0.6604428081348729,0.664173599229166
496,PATT0000166,0.01,0.6675012182819688,0.6684800647636293
497,PATT0000166,0.1,0.7711051592451502,0.7655032647629618
498,PATT0000167,0.001,0.6702258513500045,0.6737863533677029
499,PATT0000167,0.01,0.6773044734317596,0.6780813812224827
500,PATT0000167,0.1,0.7764948357579412,0.7712446757258056
501,PATT0000168,0.001,0.6797918167919395,0.6781963810333766
502,PATT0000168,0.01,0.6843830311093436,0.6810905094417603
503,PATT0000168,0.1,0.7629499675936925,0.7572834987874765
504,PATT0000169,0.001,0.685052582603844,0.6796679910284543
505,PATT0000169,0.01,0.6891675484378219,0.6823090973195313
506,PATT0000169,0.1,0.7486965103606862,0.7419065575752056
507,PATT0000170,0.001,0.6789230792759398,0.6785247024401297
508,PATT0000170,0.01,0.6822253414194784,0.679991190406215
509,PATT0000170,0.1,0.7180086607262648,0.7142180987679696
510,PATT0000171,0.001,0.7147171490122023,0.711749488895782
511,PATT0000171,0.01,0.718915045110197,0.7146034876587044
512,PATT0000171,0.1,0.7728463130484031,0.7667288797594877
513,PATT0000172,0.001,0.7156909147374435,0.7128531314671839
514,PATT0000172,0.01,0.7196522067989989,0.7152441870996091
515,PATT0000172,0.1,0.7728463130484031,0.7667288797594877
516,PATT0000173,0.001,0.6537387929627485,0.6514980593824635
517,PATT0000173,0.01,0.6581569696776632,0.6538137845020802
518,PATT0000173,0.1,0.7268061871145145,0.7212333050472739
519,PATT0000174,0.001,0.6920140419030832,0.6885428700547118
520,PATT0000174,0.01,0.6963522653728219,0.6914236067416377
521,PATT0000174,0.1,0.7668925517801323,0.7606225553865984
522,PATT0000175,0.001,0.6587430090285591,0.6555684605369579
523,PATT0000175,0.01,0.6637778610868146,0.658465820446103
524,PATT0000175,0.1,0.7484425768512346,0.7419838411452985
525,PATT0000176,0.001,0.7037345106827096,0.6990813051654654
526,PATT0000176,0.01,0.707928946028064,0.7018818331008844
527,PATT0000176,0.1,0.770373207503973,0.7645199404375842
528,PATT0000177,0.001,0.6847930359569737,0.6837248275098091
529,PATT0000177,0.01,0.6896595579805468,0.6871847853450052
530,PATT0000177,0.1,0.7673889177183439,0.761550422807344
531,PATT0000178,0.001,0.6627716541242825,0.6641505696922666
532,PATT0000178,0.01,0.6673451485788202,0.6671484818657595
533,PATT0000178,0.1,0.7192754198055615,0.7156266010581469
534,PATT0000179,0.001,0.7015447717458534,0.7020873636767012
535,PATT0000179,0.01,0.7066403247650969,0.7057592139116382
536,PATT0000179,0.1,0.7856132861061041,0.7805011706562496
537,PATT0000180,0.001,0.7024151292167644,0.7025010998374552
538,PATT0000180,0.01,0.7072498307462313,0.7057405518239178
539,PATT0000180,0.1,0.7856132861061041,0.7805011706562496
540,PATT0000181,0.001,0.6691700696157089,0.6698571634792536
541,PATT0000181,0.01,0.6740231500867244,0.6728299113237994
542,PATT0000181,0.1,0.7501705244313573,0.7453397971388209
543,PATT0000182,0.001,0.6962925570072592,0.6965797505921099
544,PATT0000182,0.01,0.70126809480777,0.7000706700134249
545,PATT0000182,0.1,0.7846937052645915,0.779536742926177
546,PATT0000183,0.001,0.6760138542027159,0.6760872720705785
547,PATT0000183,0.01,0.6814563322690723,0.6797886493006133
548,PATT0000183,0.1,0.7741768025930141,0.7686702047712912
549,PATT0000184,0.001,0.6922228385469792,0.6925340048640845
550,PATT0000184,0.01,0.697308598216344,0.6958142736001363
551,PATT0000184,0.1,0.7794714017370429,0.7746765945873362
552,PATT0000185,0.001,0.6611652222250178,0.6581937275458132
553,PATT0000185,0.01,0.6648877999228857,0.6605414942656103
554,PATT0000185,0.1,0.7021437310966581,0.6968513891505838
555,PATT0000186,0.001,0.7036860849541816,0.7015195269615101
556,PATT0000186,0.01,0.7083124952832954,0.7048121846521852
557,PATT0000186,0.1,0.7694212891443876,0.7634507649656412
558,PATT0000187,0.001,0.7043290578237562,0.7011210000703212
559,PATT0000187,0.01,0.7086590682344011,0.7041049758943081
560,PATT0000187,0.1,0.7694212891443876,0.7634507649656412
561,PATT0000188,0.001,0.6625237006348423,0.6620219237396292
562,PATT0000188,0.01,0.6669433372868968,0.6645823139116217
563,PATT0000188,0.1,0.7418554030456206,0.7368149503558029
564,PATT0000189,0.001,0.6923697633450624,0.6897698220677355
565,PATT0000189,0.01,0.6970422312681633,0.6931167174361944
566,PATT0000189,0.1,0.7683865607629786,0.7623960967521634
567,PATT0000190,0.001,0.6751711768580896,0.6734104175872305
568,PATT0000190,0.01,0.6803118637063046,0.6766817565100275
569,PATT0000190,0.1,0.7628306567753129,0.7567940180570513
570,PATT0000191,0.001,0.6941189946213285,0.6900098945509274
571,PATT0000191,0.01,0.6986865321657518,0.693391694463071
572,PATT0000191,0.1,0.7636989890962604,0.7580305419912213
573,PATT0000192,0.001,0.690479307596697,0.6907917029562181
574,PATT0000192,0.01,0.6943822523669542,0.6932811045777949
575,PATT0000192,0.1,0.7260066682673133,0.7221780593039464
576,PATT0000193,0.001,0.6913079656739256,0.6917638976663403
577,PATT0000193,0.01,0.6949791264718633,0.6935494496781011
578,PATT0000193,0.1,0.7260066682673133,0.7221780593039464
579,PATT0000194,0.001,0.6330223502059353,0.6320233057709662
580,PATT0000194,0.01,0.6372380378591472,0.6343303016927891
581,PATT0000194,0.1,0.6830131472483756,0.6782887918636775
582,PATT0000195,0.001,0.6704149787637268,0.6687347268419345
583,PATT0000195,0.01,0.6745120936316691,0.6714296558087145
584,PATT0000195,0.1,0.7212182399701117,0.7170597473633592
585,PATT0000196,0.001,0.6392304818408561,0.6370743394299725
586,PATT0000196,0.01,0.6440659702654764,0.6399133452122058
587,PATT0000196,0.1,0.7055853852233022,0.7010633910759242
588,PATT0000197,0.001,0.6827665358699337,0.6810817824461969
589,PATT0000197,0.01,0.6866375170086285,0.6835683831072114
590,PATT0000197,0.1,0.7241778235067072,0.7204171712669614
591,PATT0000198,0.001,0.7343517823283504,0.7331345693948408
592,PATT0000198,0.01,0.7387553739850985,0.736137481156448
593,PATT0000198,0.1,0.793245837028685,0.7877917407739934
594,PATT0000199,0.001,0.6723453540096002,0.6728494317290673
595,PATT0000199,0.01,0.6770621473121318,0.6755600641739883
596,PATT0000199,0.1,0.7501703623471759,0.7453395922239313
597,PATT0000200,0.001,0.7128289258735466,0.7120635870695995
598,PATT0000200,0.01,0.7176714059340816,0.7156625825609348
599,PATT0000200,0.1,0.7889160596191185,0.7833835657073795
600,PATT0000201,0.001,0.6815991939713554,0.6809403947108824
601,PATT0000201,0.01,0.6869939856073375,0.6845115319452826
602,PATT0000201,0.1,0.774967540649459,0.7693626628094561
603,PATT0000202,0.001,0.7207136108134664,0.7183957735041571
604,PATT0000202,0.01,0.7253939566032709,0.7218462203745049
605,PATT0000202,0.1,0.7871020247922373,0.7819746580702837
606,PATT0000203,0.001,0.6723783665554204,0.6716443039887291
607,PATT0000203,0.01,0.6768340163816872,0.6741172823107008
608,PATT0000203,0.1,0.7501703623471759,0.7453395922239313
609,PATT0000204,0.001,0.7142963820112906,0.7130703203917046
610,PATT0000204,0.01,0.718823273560785,0.7161859764161955
611,PATT0000204,0.1,0.7889160596191185,0.7833835657073795
612,PATT0000205,0.001,0.6821768534640971,0.6803254486728443
613,PATT0000205,0.01,0.6873511450724029,0.683572164891355
614,PATT0000205,0.1,0.774967540649459,0.7693626628094561
615,PATT0000206,0.001,0.721635691770173,0.7191383845861745
616,PATT0000206,0.01,0.7260673691131644,0.7220525906642381
617,PATT0000206,0.1,0.7871020247922373,0.7819746580702837
618,PATT0000207,0.001,0.6690384678476149,0.6690611253637653
619,PATT0000207,0.01,0.673735122707084,0.6718693344900123
620,PATT0000207,0.1,0.7501703623471759,0.7453395922239313
621,PATT0000208,0.001,0.6597676598755138,0.6599530730883222
622,PATT0000208,0.01,0.6649362693817725,0.6629547547042708
623,PATT0000208,0.1,0.7493267199775638,0.7444751307934819
624,PATT0000209,0.001,0.6627491523584579,0.6629917665094553
625,PATT0000209,0.01,0.6675418108415034,0.6654992245940753
626,PATT0000209,0.1,0.7426456563763153,0.7382738723263746
627,PATT0000210,0.001,0.6784902481715839,0.6774994592296307
628,PATT0000210,0.01,0.683808212721248,0.6810190213438221
629,PATT0000210,0.1,0.774552104919544,0.7689373436561376
630,PATT0000211,0.001,0.7025921248406848,0.7010069539541298
631,PATT0000211,0.01,0.7073378308499766,0.7042460480048303
632,PATT0000211,0.1,0.7824451760930019,0.77724579978215
633,PATT0000212,0.001,0.6722133780163599,0.6716836859617642
634,PATT0000212,0.01,0.6775509096105384,0.6748832094807165
635,PATT0000212,0.1,0.7674141414857465,0.7621126669162804
636,PATT0000213,0.001,0.7038841723935944,0.698281862652681
637,PATT0000213,0.01,0.7063646454819259,0.7004672000413711
638,PATT0000213,0.1,0.7564646781889333,0.750659016560936
639,PATT0000214,0.001,0.6962389976870473,0.6891656572788396
640,PATT0000214,0.01,0.6986975583159184,0.6911654726489344
641,PATT0000214,0.1,0.7482811192346294,0.7415239366129142
642,PATT0000215,0.001,0.6550623569206254,0.6507266816316885
643,PATT0000215,0.01,0.6574497570026682,0.6524343155794786
644,PATT0000215,0.1,0.7076804586493319,0.7029989693907275
645,PATT0000216,0.001,0.7047787842324247,0.6996487505750141
646,PATT0000216,0.01,0.7074475225177224,0.7016571043202693
647,PATT0000216,0.1,0.762764826096829,0.7565456956111235
648,PATT0000217,0.001,0.7067419728769764,0.7007703323618982
649,PATT0000217,0.01,0.7091604735120635,0.7028276236141899
650,PATT0000217,0.1,0.762764826096829,0.7565456956111235
651,PATT0000218,0.001,0.6840742996229929,0.6787645461037353
652,PATT0000218,0.01,0.686179253741712,0.6803003510839041
653,PATT0000218,0.1,0.7253701575255717,0.7198989384135985
654,PATT0000219,0.001,0.7043674379621105,0.6982981382649762
655,PATT0000219,0.01,0.7067293198263831,0.7001728582268114
656,PATT0000219,0.1,0.7597881797028199,0.7535073573573448
657,PATT0000220,0.001,0.6888710492993173,0.6845210226310406
658,PATT0000220,0.01,0.6914106614794906,0.6861894829246955
659,PATT0000220,0.1,0.7455161971202887,0.7390919695041498
660,PATT0000221,0.001,0.6929069283755455,0.6888474561868834
661,PATT0000221,0.01,0.6956907141999358,0.6906997106525061
662,PATT0000221,0.1,0.7599093521729834,0.7539567683767234
663,PATT0000222,0.001,0.7363669498679862,0.733206067365133
664,PATT0000222,0.01,0.7386294859141453,0.73485914913348
665,PATT0000222,0.1,0.7687942985336701,0.7630436096844218
666,PATT0000223,0.001,0.677374413726575,0.6731877899576296
667,PATT0000223,0.01,0.6795853549091941,0.6747906830602443
668,PATT0000223,0.1,0.7118990137707478,0.7074348188793352
669,PATT0000224,0.001,0.743725366069884,0.7415967573172235
670,PATT0000224,0.01,0.7461078294062161,0.7433486257840032
671,PATT0000224,0.1,0.7815122750317643,0.7763549844445218
672,PATT0000225,0.001,0.7439015000826176,0.7402756396712569
673,PATT0000225,0.01,0.7460909663584037,0.7421472588199579
674,PATT0000225,0.1,0.7815122750317643,0.7763549844445218
675,PATT0000226,0.001,0.7259980866801067,0.7238492629205434
676,PATT0000226,0.01,0.7282890073158271,0.7250617320910613
677,PATT0000226,0.1,0.7506124765766635,0.7459975928414029
678,PATT0000227,0.001,0.7467152325332307,0.743977072463831
679,PATT0000227,0.01,0.7488554571546682,0.745680604692809
680,PATT0000227,0.1,0.7808348573134807,0.7756438688193591
681,PATT0000228,0.001,0.7335890836814654,0.7323967199821596
682,PATT0000228,0.01,0.7362115571153521,0.7338521390324036
683,PATT0000228,0.1,0.7728770417299582,0.767461185737887
684,PATT0000229,0.001,0.7256048942505209,0.7245419015050762
685,PATT0000229,0.01,0.728290591125177,0.7262280324714744
686,PATT0000229,0.1,0.7739925213337792,0.7691295584450462
687,PATT0000230,0.001,0.6669287011604361,0.6614758546428865
688,PATT0000230,0.01,0.6691126465297776,0.6628880420443555
689,PATT0000230,0.1,0.7016151856248953,0.6962576640050232
690,PATT0000231,0.001,0.7320124152368503,0.7294445462387823
691,PATT0000231,0.01,0.7343364913144907,0.7308444967886599
692,PATT0000231,0.1,0.7702958423976133,0.7644108727268186
693,PATT0000232,0.001,0.7320634426931552,0.7279538781697753
694,PATT0000232,0.01,0.7341714743595031,0.7293739589054975
695,PATT0000232,0.1,0.7702958423976133,0.7644108727268186
696,PATT0000233,0.001,0.7203784206936487,0.7175959990578614
697,PATT0000233,0.01,0.7222427572632634,0.7182379508563089
698,PATT0000233,0.1,0.7438017000907741,0.738877516419163
699,PATT0000234,0.001,0.7348997385386006,0.7314721413397184
700,PATT0000234,0.01,0.7369570697739102,0.7327427598425797
701,PATT0000234,0.1,0.7694119674485029,0.7635124588807577
702,PATT0000235,0.001,0.7268266486771848,0.7247920403013359
703,PATT0000235,0.01,0.7290741016725203,0.725649766387569
704,PATT0000235,0.1,0.764184756583587,0.7582327989656352
705,PATT0000236,0.001,0.7160661214708541,0.7137203572262404
706,PATT0000236,0.01,0.7186453030339863,0.7150829111360631
707,PATT0000236,0.1,0.7639342681482157,0.7583300573652139
708,PATT0000237,0.001,0.6771779595698875,0.6725638072376576
709,PATT0000237,0.01,0.6796572103515002,0.6744452558840943
710,PATT0000237,0.1,0.7160792756201907,0.7113696474332187
711,PATT0000238,0.001,0.6770126390978999,0.6722688122350682
712,PATT0000238,0.01,0.679221820267593,0.6738964841714372
713,PATT0000238,0.1,0.7160792756201907,0.7113696474332187
714,PATT0000239,0.001,0.6547997423446701,0.6502433958649882
715,PATT0000239,0.01,0.6565730024331148,0.6511056663495028
716,PATT0000239,0.1,0.6819180893325801,0.6770725479114519
717,PATT0000240,0.001,0.6759423518486534,0.6706008511300499
718,PATT0000240,0.01,0.6780909549035488,0.6719876162275303
719,PATT0000240,0.1,0.7135241803474083,0.708650835467245
720,PATT0000241,0.001,0.6602804878528898,0.6562954159114436
721,PATT0000241,0.01,0.6626701627329901,0.6575211988722517
722,PATT0000241,0.1,0.7017358741397991,0.696789046870267
723,PATT0000242,0.001,0.6667637449564503,0.6625748812051779
724,PATT0000242,0.01,0.669516607813515,0.6643484180909913
725,PATT0000242,0.1,0.7139436322170518,0.7092994515934181
726,PATT0000243,0.001,0.7409308845547253,0.7377127787338736
727,PATT0000243,0.01,0.7433034769599196,0.7392887052144189
728,PATT0000243,0.1,0.7854879621080479,0.7800334498849162
729,PATT0000244,0.001,0.721976796116123,0.7199702889700901
730,PATT0000244,0.01,0.7240512678061244,0.7209123217559671
731,PATT0000244,0.1,0.7506124886246497,0.7459976172918531
732,PATT0000245,0.001,0.7422842684613217,0.7399276387443758
733,PATT0000245,0.01,0.7445944389421761,0.7413816578425503
734,PATT0000245,0.1,0.7833618783284375,0.7778876108601122
735,PATT0000246,0.001,0.7287958845511417,0.7277397013733494
736,PATT0000246,0.01,0.7312633422215147,0.7290398563395577
737,PATT0000246,0.1,0.7732173071589432,0.7677418433000155
738,PATT0000247,0.001,0.723242627841295,0.722293534058989
739,PATT0000247,0.01,0.7261134621342067,0.7238129015817817
740,PATT0000247,0.1,0.7779714764049132,0.7728167693491241
741,PATT0000248,0.001,0.7213853019147659,0.7179115973327207
742,PATT0000248,0.01,0.7232091760951082,0.7187900003383599
743,PATT0000248,0.1,0.7506124886246497,0.7459976172918531
744,PATT0000249,0.001,0.7429632622012513,0.7391673256115561
745,PATT0000249,0.01,0.7450325291938984,0.7406623136582067
746,PATT0000249,0.1,0.7833618783284375,0.7778876108601122
747,PATT0000250,0.001,0.7289129618312795,0.7264374995277885
748,PATT0000250,0.01,0.7310740487958366,0.7274621618712419
749,PATT0000250,0.1,0.7732173071589432,0.7677418433000155
750,PATT0000251,0.001,0.7249764928235907,0.7230319532045354
751,PATT0000251,0.01,0.7275513886958869,0.7245543989113215
752,PATT0000251,0.1,0.7779714764049132,0.7728167693491241
753,PATT0000252,0.001,0.7259166120380823,0.7236038651300277
754,PATT0000252,0.01,0.7278182745718789,0.7244081872976
755,PATT0000252,0.1,0.7506124886246497,0.7459976172918531
756,PATT0000253,0.001,0.7221975162827554,0.7205935119704061
757,PATT0000253,0.01,0.7245677021183373,0.7213901076760146
758,PATT0000253,0.1,0.7502851358797962,0.7456577602699922
759,PATT0000254,0.001,0.704092897246989,0.7035472690580025
760,PATT0000254,0.01,0.7063870178991196,0.7041360847336524
761,PATT0000254,0.1,0.7421871029875104,0.7379913532943556
762,PATT0000255,0.001,0.7330743786479584,0.7317344296017038
763,PATT0000255,0.01,0.7353917837294501,0.7327681169969757
764,PATT0000255,0.1,0.7729790887612431,0.7675001853816381
765,PATT0000256,0.001,0.7243648130080591,0.7230142876091883
766,PATT0000256,0.01,0.7269569623326182,0.7244398116388057
